SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.5,26.35,26,1,6,11
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-6.7,5.95,6,1,4,55
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.2,29.15,26,1,4,50
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,7.75,2,1,4,17
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-2.9,32.65,27,1,3,48
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.1,34.85,31,1,1,57
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.3,27.35,26,1,1,16
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.0,8.15,3,1,0,40
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.5,11.55,6,2,4,35
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.7,28.85,27,2,4,15
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-5.2,31.55,26,2,3,42
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.3,7.05,1,2,3,18
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-15.0,20.75,21,2,3,4
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.1,7.55,3,2,1,8
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-5.1,12.85,9,2,0,1
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,6,17
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.4,31.25,28,3,4,48
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.0,18.85,24,3,3,38
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.4,13.05,24,3,2,15
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.9,16.25,11,3,0,57
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.9,31.05,28,3,0,23
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.2,22.85,25,4,6,49
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.9,29.55,29,4,6,20
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-9.2,19.85,17,4,5,48
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,16.6,19.15,21,4,5,14
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.8,27.85,25,4,3,8
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.8,28.75,26,4,1,6
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-03-2021,22000092,GSW,POR,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,21.1,21.65,26,4,0,42
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.1,26.95,27,1,9,44
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,8.55,3,1,8,28
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.4,33.05,31,1,7,32
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.3,23.15,26,1,6,41
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.0,22.65,25,1,5,24
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.1,24.95,25,1,3,50
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.3,8.55,3,2,4,44
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.3,8.55,3,2,3,59
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.7,34.75,32,2,3,42
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.5,33.55,28,2,1,31
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-4.4,16.45,12,2,0,37
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.6,26.55,27,3,9,32
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.1,28.75,26,3,9,14
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,5.05,23,3,5,7
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.1,6.95,2,3,4,31
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.8,24.05,22,3,3,49
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.4,25.55,24,3,1,58
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-04-2021,22000101,GSW,SAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.8,33.35,30,3,0,35
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.3,8.45,3,1,11,46
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.3,32.75,30,1,4,43
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.0,8.35,3,1,4,2
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.4,27.55,28,1,3,21
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.6,36.65,31,1,2,39
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,4.1,15.25,10,1,2,35
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.8,32.95,27,2,0,13
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.5,14.45,9,3,10,10
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,13.8,20.95,20,3,8,18
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.0,6.35,2,3,7,37
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,18.2,8.75,18,3,6,16
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,14.6,13.15,16,3,2,14
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.6,31.85,29,3,1,23
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.2,7.65,3,4,5,18
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.8,9.85,13,4,2,46
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.0,28.65,27,4,2,14
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-06-2021,22000116,GSW,LAC,Missed Shot,False,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.3,11.35,6,4,2,7
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.3,30.55,28,1,10,57
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.0,29.45,27,1,4,50
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.5,25.35,23,1,3,38
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-21.0,19.15,25,1,1,7
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.4,27.05,26,1,0,50
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.3,13.65,8,2,6,32
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.8,28.85,27,2,5,36
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.9,10.95,6,2,2,55
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,8.95,3,2,0,45
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.6,15.95,10,2,0,10
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.5,32.05,27,3,11,26
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,16.7,15.65,19,3,10,37
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,9.5,30.35,26,3,6,53
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.4,30.75,25,3,5,37
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.0,28.45,26,3,3,4
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.85,0,3,1,55
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.6,5.85,1,3,1,31
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.3,29.85,28,3,0,58
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.6,10.25,5,3,0,31
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.0,29.15,28,3,0,2
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.2,28.15,26,4,11,50
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.0,26.05,26,4,3,49
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.1,5.65,1,4,3,11
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-08-2021,22000130,GSW,LAC,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.5,25.15,24,4,1,9
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-10-2021,22000148,GSW,TOR,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.3,17.75,12,1,2,50
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-10-2021,22000148,GSW,TOR,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.2,29.65,27,1,2,6
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-10-2021,22000148,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.4,8.35,23,1,1,23
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-10-2021,22000148,GSW,TOR,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.3,13.25,8,1,0,48
2021,2020-21,1610612744,Golden State Warriors,201939,Stephen Curry,G,PG,01-10-2021,22000148,GSW,TOR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,1.2,34.75,29,2,3,5
